testId,id,question,domain,explanation,score,createdAt,status
01KCXGG0TM0001H0Q1FW2D8TXG,01KCXGG0TP0001H0Q1FW2EW2J8,KPIs are used to:,Professional & Workplace,Performance measurement.,1,2025-12-20T00:00:00Z,active
01KCXGG0TM0001H0Q1FW2D8TXG,01KCXGG0TP0001H0Q1FW2EXQ9R,Which leadership style enforces strict control?,Professional & Workplace,Autocratic leadership.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2EZC18,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F10RR,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F2NG8,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F4A7R,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F5Y00,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F7JQG,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2F9E9R,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TP0001H0Q1FW2FB318,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FCQRR,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FEBH0,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FG08G,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FHM0R,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FK8R8,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FMXFR,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FPJ78,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FR6YR,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FT4FG,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FVS70,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FXDYG,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2FZ2P0,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G0PE8,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G2G20,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G43T8,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G5RHR,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G7CA0,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2G911G,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TQ0001H0Q1FW2GAMSR,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TR0001H0Q1FW2GC8J0,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TR0001H0Q1FW2GDX9G,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TR0001H0Q1FW2GFJ10,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TR0001H0Q1FW2GH5S8,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TP0001H0Q1FW2EZ65R,01KCXGG0TR0001H0Q1FW2GKA4R,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GMYW8,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GPKKR,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GRB90,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GT00G,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GVTKG,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GXEBR,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2GZ51R,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H0SS8,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H2EGR,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H4290,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H5P18,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H79SG,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TR0001H0Q1FW2H9B78,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HAZYR,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HCKQ0,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HE8EG,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HG03R,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HHQS0,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HKGDG,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HN648,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HPYRR,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HS06G,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HTNX8,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HWAMR,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HXYD0,What does TCP/IP primarily support?,IT & Technical Infrastructure,TCP/IP.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2HZK4G,Firewall is used to:,IT & Technical Infrastructure,Firewall role.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2J1NHG,CI/CD mainly improves:,IT & Technical Infrastructure,CI/CD.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2J399R,Containerization helps by:,IT & Technical Infrastructure,Containers.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2J4X20,Cloud computing allows:,IT & Technical Infrastructure,Cloud.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TS0001H0Q1FW2J6HSG,VPN is mainly for:,IT & Technical Infrastructure,VPN.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TT0001H0Q1FW2J8DBR,Load balancer distributes:,IT & Technical Infrastructure,Load balancing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TR0001H0Q1FW2GMS0R,01KCXGG0TT0001H0Q1FW2JA140,DevOps emphasizes:,IT & Technical Infrastructure,DevOps.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JBNVG,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JD9KR,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JF37G,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JGSXG,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JJEN0,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JM3CG,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JNQ4R,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JQBW8,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JS0KR,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JTMC0,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JW848,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JXWVR,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2JZJJG,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2K17A0,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2K2W1G,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2K4FSR,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TT0001H0Q1FW2K64H8,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2K7X5R,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2K9KVR,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KB7M0,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KCVC8,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KEJ28,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KG6SR,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KHVH8,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KKR2R,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KP1AG,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KQRZR,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KSCR0,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KV0G8,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KWN7R,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KY9Z8,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TT0001H0Q1FW2JBG00,01KCXGG0TV0001H0Q1FW2KZXQG,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TV0001H0Q1FW2M1MDG,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TV0001H0Q1FW2M3F0G,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TV0001H0Q1FW2M52RR,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2M6YB0,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2M8J38,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MA6TR,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MBTK0,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MDFAG,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MF420,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MGQT8,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MJFFG,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MM37R,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MNQ00,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MQBQG,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MS79R,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MTYZ0,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MWWFR,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2MYG80,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2N0NJR,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TW0001H0Q1FW2N2D80,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2N42YR,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2N5QP8,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2N7DD0,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2N9158,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NAMXG,"If all officers are trained and some employees are officers, then:",General Reasoning & Digital Literacy,Logical inference.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NC9N0,"Which number completes the series: 5, 10, 20, 40, ?",General Reasoning & Digital Literacy,Series pattern.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NEGY8,A website URL starting with https indicates:,General Reasoning & Digital Literacy,HTTPS.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NG4PG,Strong password should include:,General Reasoning & Digital Literacy,Password security.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NHTD8,Digital literacy mainly refers to:,General Reasoning & Digital Literacy,Digital literacy.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NKF4R,Phishing attempts usually aim to:,General Reasoning & Digital Literacy,Phishing.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NN9QR,"If A is false and A OR B is true, then B is:",General Reasoning & Digital Literacy,Logic OR.,1,2025-12-20T00:00:00Z,active
01KCXGG0TV0001H0Q1FW2M1CKG,01KCXGG0TX0001H0Q1FW2NPWGR,Two-factor authentication improves security by:,General Reasoning & Digital Literacy,2FA.,1,2025-12-20T00:00:00Z,active
